
==============================================================================
                         MAGNETOMETER TELEMETRY DATA         
==============================================================================
FORMAT       : ASCII
SENSOR       : QMC5883P (Channel 7)
DATA_UNIT    : Gauss
MISSION_TIME : 2026-07-14_20:46:26
END_OF_HEADER
PC_TIMESTAMP              X          Y          Z
==============================================================================
 2026-07-14 20:46:27.188 |    0.440   -0.269   -0.376
 2026-07-14 20:46:28.196 |    0.437   -0.276   -0.380
 2026-07-14 20:46:29.206 |    0.439   -0.270   -0.382
 2026-07-14 20:46:30.215 |    0.435   -0.275   -0.378
 2026-07-14 20:46:31.224 |    0.438   -0.272   -0.378
 2026-07-14 20:46:32.233 |    0.437   -0.273   -0.383
 2026-07-14 20:46:33.242 |    0.437   -0.270   -0.379
 2026-07-14 20:46:34.251 |    0.438   -0.268   -0.376
 2026-07-14 20:46:35.260 |    0.437   -0.271   -0.379
 2026-07-14 20:46:36.269 |    0.439   -0.273   -0.372
 2026-07-14 20:46:37.278 |    0.433   -0.273   -0.381
 2026-07-14 20:46:38.287 |    0.438   -0.273   -0.377
 2026-07-14 20:46:39.296 |    0.435   -0.270   -0.375
 2026-07-14 20:46:40.305 |    0.434   -0.274   -0.377
 2026-07-14 20:46:41.314 |    0.437   -0.274   -0.378
 2026-07-14 20:46:42.322 |    0.436   -0.272   -0.379
 2026-07-14 20:46:43.332 |    0.438   -0.273   -0.379
 2026-07-14 20:46:44.341 |    0.435   -0.274   -0.372
 2026-07-14 20:46:45.350 |    0.436   -0.273   -0.381
 2026-07-14 20:46:46.359 |    0.437   -0.271   -0.383
 2026-07-14 20:46:47.368 |    0.436   -0.272   -0.378
 2026-07-14 20:46:48.377 |    0.437   -0.272   -0.378
 2026-07-14 20:46:49.386 |    0.437   -0.271   -0.380
